,Value,Mean_Value(10)
865,-45.53481,-45.53480911254883
866,-45.53481,-45.53480911254883
867,-45.53481,-45.53480911254883
868,-45.53481,-45.53480911254883
869,-45.53481,-45.53480911254883
870,-45.53481,-45.53480911254883
871,-45.53481,-45.53480911254883
872,-45.53481,-45.53480911254883
873,-45.53481,-45.53480911254883
874,-45.53481,-45.53480911254883
875,-45.53481,-45.53480911254883
876,-45.53481,-45.53480911254883
877,-45.53481,-45.53480911254883
878,-45.53481,-45.53480911254883
879,-45.53481,-45.53480911254883
880,-45.53481,-45.53480911254883
881,-45.53481,-45.53480911254883
882,-45.53481,-45.53480911254883
883,-45.53481,-45.53480911254883
884,-45.53481,-45.53480911254883
885,-45.53481,-45.53480911254883
886,-45.53481,-45.53480911254883
887,-45.53481,-45.53480911254883
888,-45.53481,-45.53480911254883
889,-45.53481,-45.53480911254883
890,-45.53481,-45.53480911254883
891,-45.53481,-45.53480911254883
892,-45.53481,-45.53480911254883
893,-45.53481,-45.53480911254883
894,-45.53481,-45.53480911254883
895,-45.53481,-45.53480911254883
896,-45.53481,-45.53480911254883
897,-45.53481,-45.53480911254883
898,-45.53481,-45.53480911254883
899,-45.53481,-45.53480911254883
900,-45.53481,-45.53480911254883
901,-45.53481,-45.53480911254883
902,-45.53481,-45.53480911254883
903,-45.53481,-45.53480911254883
904,-45.53481,-45.53480911254883
905,-45.53481,-45.53480911254883
906,-45.53481,-45.53480911254883
907,-45.53481,-45.53480911254883
908,-45.53481,-45.53480911254883
909,-45.53481,-45.53480911254883
910,-45.53481,-45.53480911254883
911,-45.53481,-45.53480911254883
912,-45.53481,-45.53480911254883
913,-45.53481,-45.53480911254883
914,-45.53481,-45.53480911254883
915,-45.53481,-45.53480911254883
916,-45.53481,-45.53480911254883
917,-45.53481,-45.53480911254883
918,-45.53481,-45.53480911254883
919,-45.53481,-45.53480911254883
920,-45.53481,-45.53480911254883
921,-45.53481,-45.53480911254883
922,-45.53481,-45.53480911254883
923,-45.53481,-45.53480911254883
924,-45.53481,-45.53480911254883
925,-45.53481,-45.53480911254883
926,-45.53481,-45.53480911254883
927,-45.53481,-45.53480911254883
928,-45.53481,-45.53480911254883
929,-45.53481,-45.53480911254883
930,-45.53481,-45.53480911254883
931,-45.53481,-45.53480911254883
932,-45.53481,-45.53480911254883
933,-45.53481,-45.53480911254883
934,-45.53481,-45.53480911254883
935,-45.53481,-45.53480911254883
936,-45.53481,-45.53480911254883
937,-45.53481,-45.53480911254883
938,-45.53481,-45.53480911254883
939,-45.53481,-45.53480911254883
940,-45.53481,-45.53480911254883
941,-45.53481,-45.53480911254883
942,-45.53481,-45.53480911254883
943,-45.53481,-45.53480911254883
944,-45.53481,-45.53480911254883
945,-45.53481,-45.53480911254883
946,-45.53481,-45.53480911254883
947,-45.53481,-45.53480911254883
948,-45.53481,-45.53480911254883
949,-45.53481,-45.53480911254883
950,-45.53481,-45.53480911254883
951,-45.53481,-45.53480911254883
952,-45.53481,-45.53480911254883
953,-45.53481,-45.53480911254883
954,-45.53481,-45.53480911254883
955,-45.53481,-45.53480911254883
956,-45.53481,-45.53480911254883
957,-45.53481,-45.53480911254883
958,-45.53481,-45.53480911254883
959,-45.53481,-45.53480911254883
960,-45.53481,-45.53480911254883
961,-45.53481,-45.53480911254883
962,-45.53481,-45.53480911254883
963,-45.53481,-45.53480911254883
964,-45.53481,-45.53480911254883
965,-45.53481,-45.53480911254883
966,-45.53481,-45.53480911254883
967,-45.53481,-45.53480911254883
968,-45.53481,-45.53480911254883
969,-45.53481,-45.53480911254883
970,-45.53481,-45.53480911254883
971,-45.53481,-45.53480911254883
972,-45.53481,-45.53480911254883
973,-45.53481,-45.53480911254883
974,-45.53481,-45.53480911254883
975,-45.53481,-45.53480911254883
976,-45.53481,-45.53480911254883
977,-45.53481,-45.53480911254883
978,-45.53481,-45.53480911254883
979,-45.53481,-45.53480911254883
980,-45.53481,-45.53480911254883
981,-45.53481,-45.53480911254883
982,-45.53481,-45.53480911254883
983,-45.53481,-45.53480911254883
984,-45.53481,-45.53480911254883
985,-45.53481,-45.53480911254883
986,-45.53481,-45.53480911254883
987,-45.53481,-45.53480911254883
988,-45.53481,-45.53480911254883
989,-45.53481,-45.53480911254883
990,-45.53481,-45.53480911254883
991,-45.53481,-45.53480911254883
992,-45.53481,-45.53480911254883
993,-45.53481,-45.53480911254883
994,-45.53481,-45.53480911254883
995,-45.53481,-45.53480911254883
996,-45.53481,-45.53480911254883
997,-45.53481,-45.53480911254883
998,-45.53481,-45.53480911254883
999,-45.53481,-45.53480911254883
1000,-45.53481,-45.53480911254883
1001,-45.53481,-45.53480911254883
1002,-45.53481,-45.53480911254883
1003,-45.53481,-45.53480911254883
1004,-45.53481,-45.53480911254883
1005,-45.53481,-45.53480911254883
1006,-45.53481,-45.53480911254883
1007,-45.53481,-45.53480911254883
1008,-45.53481,-45.53480911254883
1009,-45.53481,-45.53480911254883
1010,-45.53481,-45.53480911254883
1011,-45.53481,-45.53480911254883
1012,-45.53481,-45.53480911254883
1013,-45.53481,-45.53480911254883
1014,-45.53481,-45.53480911254883
1015,-45.53481,-45.53480911254883
1016,-45.53481,-45.53480911254883
1017,-45.53481,-45.53480911254883
1018,-45.53481,-45.53480911254883
1019,-45.53481,-45.53480911254883
1020,-45.53481,-45.53480911254883
1021,-45.53481,-45.53480911254883
1022,-45.53481,-45.53480911254883
1023,-45.53481,-45.53480911254883
1024,-45.53481,-45.53480911254883
1025,-45.53481,-45.53480911254883
1026,-45.53481,-45.53480911254883
1027,-45.53481,-45.53480911254883
1028,-45.53481,-45.53480911254883
1029,-45.53481,-45.53480911254883
1030,-45.53481,-45.53480911254883
1031,-45.53481,-45.53480911254883
1032,-45.53481,-45.53480911254883
1033,-45.53481,-45.53480911254883
1034,-45.53481,-45.53480911254883
1035,-45.53481,-45.53480911254883
1036,-45.53481,-45.53480911254883
1037,-45.53481,-45.53480911254883
1038,-45.53481,-45.53480911254883
1039,-45.53481,-45.53480911254883
1040,-45.53481,-45.53480911254883
1041,-45.53481,-45.53480911254883
1042,-45.53481,-45.53480911254883
1043,-45.53481,-45.53480911254883
1044,-45.53481,-45.53480911254883
1045,-45.53481,-45.53480911254883
1046,-45.53481,-45.53480911254883
1047,-45.53481,-45.53480911254883
1048,-45.53481,-45.53480911254883
1049,-45.53481,-45.53480911254883
1050,-45.53481,-45.53480911254883
1051,-45.53481,-45.53480911254883
1052,-45.53481,-45.53480911254883
1053,-45.53481,-45.53480911254883
1054,-45.53481,-45.53480911254883
1055,-45.53481,-45.53480911254883
1056,-45.53481,-45.53480911254883
1057,-45.53481,-45.53480911254883
1058,-45.53481,-45.53480911254883
1059,-45.53481,-45.53480911254883
1060,-45.53481,-45.53480911254883
1061,-45.53481,-45.53480911254883
1062,-45.53481,-45.53480911254883
1063,-45.53481,-45.53480911254883
1064,-45.53481,-45.53480911254883
1065,-45.53481,-45.53480911254883
1066,-45.53481,-45.53480911254883
1067,-45.53481,-45.53480911254883
1068,-45.53481,-45.53480911254883
1069,-45.53481,-45.53480911254883
1070,-45.53481,-45.53480911254883
1071,-45.53481,-45.53480911254883
1072,-45.53481,-45.53480911254883
1073,-45.53481,-45.53480911254883
1074,-45.53481,-45.53480911254883
1075,-45.53481,-45.53480911254883
1076,-45.53481,-45.53480911254883
1077,-45.53481,-45.53480911254883
1078,-45.53481,-45.53480911254883
1079,-45.53481,-45.53480911254883
1080,-45.53481,-45.53480911254883
1081,-45.53481,-45.53480911254883
1082,-45.53481,-45.53480911254883
1083,-45.53481,-45.53480911254883
1084,-45.53481,-45.53480911254883
1085,-45.53481,-45.53480911254883
1086,-45.53481,-45.53480911254883
1087,-45.53481,-45.53480911254883
1088,-45.53481,-45.53480911254883
1089,-45.53481,-45.53480911254883
1090,-45.53481,-45.53480911254883
1091,-45.53481,-45.53480911254883
1092,-45.53481,-45.53480911254883
1093,-45.53481,-45.53480911254883
1094,-45.53481,-45.53480911254883
1095,-45.53481,-45.53480911254883
1096,-45.53481,-45.53480911254883
1097,-45.53481,-45.53480911254883
1098,-45.53481,-45.53480911254883
1099,-45.53481,-45.53480911254883
1100,-45.53481,-45.53480911254883
1101,-45.53481,-45.53480911254883
1102,-45.53481,-45.53480911254883
1103,-45.53481,-45.53480911254883
1104,-45.53481,-45.53480911254883
1105,-45.53481,-45.53480911254883
1106,-45.53481,-45.53480911254883
1107,-45.53481,-45.53480911254883
1108,-45.53481,-45.53480911254883
1109,-45.53481,-45.53480911254883
1110,-45.53481,-45.53480911254883
1111,-45.53481,-45.53480911254883
1112,-45.53481,-45.53480911254883
1113,-45.53481,-45.53480911254883
1114,-45.53481,-45.53480911254883
1115,-45.53481,-45.53480911254883
1116,-45.53481,-45.53480911254883
1117,-45.53481,-45.53480911254883
1118,-45.53481,-45.53480911254883
1119,-45.53481,-45.53480911254883
1120,-45.53481,-45.53480911254883
1121,-45.53481,-45.53480911254883
1122,-45.53481,-45.53480911254883
1123,-45.53481,-45.53480911254883
1124,-45.53481,-45.53480911254883
1125,-45.53481,-45.53480911254883
1126,-45.53481,-45.53480911254883
1127,-45.53481,-45.53480911254883
1128,-45.53481,-45.53480911254883
1129,-45.53481,-45.53480911254883
1130,-45.53481,-45.53480911254883
1131,-45.53481,-45.53480911254883
1132,-45.53481,-45.53480911254883
1133,-45.53481,-45.53480911254883
1134,-45.53481,-45.53480911254883
1135,-45.53481,-45.53480911254883
1136,-45.53481,-45.53480911254883
1137,-45.53481,-45.53480911254883
1138,-45.53481,-45.53480911254883
1139,-45.53481,-45.53480911254883
1140,-45.53481,-45.53480911254883
1141,-45.53481,-45.53480911254883
1142,-45.53481,-45.53480911254883
1143,-45.53481,-45.53480911254883
1144,-45.53481,-45.53480911254883
1145,-45.53481,-45.53480911254883
1146,-45.53481,-45.53480911254883
1147,-45.53481,-45.53480911254883
1148,-45.53481,-45.53480911254883
1149,-45.53481,-45.53480911254883
1150,-45.53481,-45.53480911254883
1151,-45.53481,-45.53480911254883
1152,-45.53481,-45.53480911254883
1153,-45.53481,-45.53480911254883
1154,-45.53481,-45.53480911254883
1155,-45.53481,-45.53480911254883
1156,-45.53481,-45.53480911254883
1157,-45.53481,-45.53480911254883
1158,-45.53481,-45.53480911254883
1159,-45.53481,-45.53480911254883
1160,-45.53481,-45.53480911254883
1161,-45.53481,-45.53480911254883
1162,-45.53481,-45.53480911254883
1163,-45.53481,-45.53480911254883
1164,-45.53481,-45.53480911254883
1165,-45.53481,-45.53480911254883
1166,-45.53481,-45.53480911254883
1167,-45.53481,-45.53480911254883
1168,-45.53481,-45.53480911254883
1169,-45.53481,-45.53480911254883
1170,-45.53481,-45.53480911254883
1171,-45.53481,-45.53480911254883
1172,-45.53481,-45.53480911254883
1173,-45.53481,-45.53480911254883
1174,-45.53481,-45.53480911254883
1175,-45.53481,-45.53480911254883
1176,-45.53481,-45.53480911254883
1177,-45.53481,-45.53480911254883
1178,-45.53481,-45.53480911254883
1179,-45.53481,-45.53480911254883
1180,-45.53481,-45.53480911254883
1181,-45.53481,-45.53480911254883
1182,-45.53481,-45.53480911254883
1183,-45.53481,-45.53480911254883
1184,-45.53481,-45.53480911254883
1185,-45.53481,-45.53480911254883
1186,-45.53481,-45.53480911254883
1187,-45.53481,-45.53480911254883
1188,-45.53481,-45.53480911254883
1189,-45.53481,-45.53480911254883
1190,-45.53481,-45.53480911254883
1191,-45.53481,-45.53480911254883
1192,-45.53481,-45.53480911254883
1193,-45.53481,-45.53480911254883
1194,-45.53481,-45.53480911254883
1195,-45.53481,-45.53480911254883
1196,-45.53481,-45.53480911254883
1197,-45.53481,-45.53480911254883
1198,-45.53481,-45.53480911254883
1199,-45.53481,-45.53480911254883
1200,-45.53481,-45.53480911254883
1201,-45.53481,-45.53480911254883
1202,-45.53481,-45.53480911254883
1203,-45.53481,-45.53480911254883
1204,-45.53481,-45.53480911254883
1205,-45.53481,-45.53480911254883
1206,-45.53481,-45.53480911254883
1207,-45.53481,-45.53480911254883
1208,-45.53481,-45.53480911254883
1209,-45.53481,-45.53480911254883
1210,-45.53481,-45.53480911254883
1211,-45.53481,-45.53480911254883
1212,-45.53481,-45.53480911254883
1213,-45.53481,-45.53480911254883
1214,-45.53481,-45.53480911254883
1215,-45.53481,-45.53480911254883
1216,-45.53481,-45.53480911254883
1217,-45.53481,-45.53480911254883
1218,-45.53481,-45.53480911254883
1219,-45.53481,-45.53480911254883
1220,-45.53481,-45.53480911254883
1221,-45.53481,-45.53480911254883
1222,-45.53481,-45.53480911254883
1223,-45.53481,-45.53480911254883
1224,-45.53481,-45.53480911254883
1225,-45.53481,-45.53480911254883
1226,-45.53481,-45.53480911254883
1227,-45.53481,-45.53480911254883
1228,-45.53481,-45.53480911254883
1229,-45.53481,-45.53480911254883
1230,-45.53481,-45.53480911254883
1231,-45.53481,-45.53480911254883
1232,-45.53481,-45.53480911254883
1233,-45.53481,-45.53480911254883
1234,-45.53481,-45.53480911254883
1235,-45.53481,-45.53480911254883
1236,-45.53481,-45.53480911254883
1237,-45.53481,-45.53480911254883
1238,-45.53481,-45.53480911254883
1239,-45.53481,-45.53480911254883
1240,-45.53481,-45.53480911254883
1241,-45.53481,-45.53480911254883
1242,-45.53481,-45.53480911254883
1243,-45.53481,-45.53480911254883
1244,-45.53481,-45.53480911254883
1245,-45.53481,-45.53480911254883
1246,-45.53481,-45.53480911254883
1247,-45.53481,-45.53480911254883
1248,-45.53481,-45.53480911254883
1249,-45.53481,-45.53480911254883
1250,-45.53481,-45.53480911254883
1251,-45.53481,-45.53480911254883
1252,-45.53481,-45.53480911254883
1253,-45.53481,-45.53480911254883
1254,-45.53481,-45.53480911254883
1255,-45.53481,-45.53480911254883
1256,-45.53481,-45.53480911254883
1257,-45.53481,-45.53480911254883
1258,-45.53481,-45.53480911254883
1259,-45.53481,-45.53480911254883
1260,-45.53481,-45.53480911254883
1261,-45.53481,-45.53480911254883
1262,-45.53481,-45.53480911254883
1263,-45.53481,-45.53480911254883
1264,-45.53481,-45.53480911254883
1265,-45.53481,-45.53480911254883
1266,-45.53481,-45.53480911254883
1267,-45.53481,-45.53480911254883
1268,-45.53481,-45.53480911254883
1269,-45.53481,-45.53480911254883
1270,-45.53481,-45.53480911254883
1271,-45.53481,-45.53480911254883
1272,-45.53481,-45.53480911254883
1273,-45.53481,-45.53480911254883
1274,-45.53481,-45.53480911254883
1275,-45.53481,-45.53480911254883
1276,-45.53481,-45.53480911254883
1277,-45.53481,-45.53480911254883
1278,-45.53481,-45.53480911254883
1279,-45.53481,-45.53480911254883
1280,-45.53481,-45.53480911254883
1281,-45.53481,-45.53480911254883
1282,-45.53481,-45.53480911254883
1283,-45.53481,-45.53480911254883
1284,-45.53481,-45.53480911254883
1285,-45.53481,-45.53480911254883
1286,-45.53481,-45.53480911254883
1287,-45.53481,-45.53480911254883
1288,-45.53481,-45.53480911254883
1289,-45.53481,-45.53480911254883
1290,-45.53481,-45.53480911254883
1291,-45.53481,-45.53480911254883
1292,-45.53481,-45.53480911254883
1293,-45.53481,-45.53480911254883
1294,-45.53481,-45.53480911254883
1295,-45.53481,-45.53480911254883
1296,-45.53481,-45.53480911254883
1297,-45.53481,-45.53480911254883
1298,-45.53481,-45.53480911254883
1299,-45.53481,-45.53480911254883
1300,-45.53481,-45.53480911254883
1301,-45.53481,-45.53480911254883
1302,-45.53481,-45.53480911254883
1303,-45.53481,-45.53480911254883
1304,-45.53481,-45.53480911254883
1305,-45.53481,-45.53480911254883
1306,-45.53481,-45.53480911254883
1307,-45.53481,-45.53480911254883
1308,-45.53481,-45.53480911254883
1309,-45.53481,-45.53480911254883
1310,-45.53481,-45.53480911254883
1311,-45.53481,-45.53480911254883
1312,-45.53481,-45.53480911254883
1313,-45.53481,-45.53480911254883
1314,-45.53481,-45.53480911254883
1315,-45.53481,-45.53480911254883
1316,-45.53481,-45.53480911254883
1317,-45.53481,-45.53480911254883
1318,-45.53481,-45.53480911254883
1319,-45.53481,-45.53480911254883
1320,-45.53481,-45.53480911254883
1321,-45.53481,-45.53480911254883
1322,-45.53481,-45.53480911254883
1323,-45.53481,-45.53480911254883
1324,-45.53481,-45.53480911254883
1325,-45.53481,-45.53480911254883
1326,-45.53481,-45.53480911254883
1327,-45.53481,-45.53480911254883
1328,-45.53481,-45.53480911254883
1329,-45.53481,-45.53480911254883
1330,-45.53481,-45.53480911254883
1331,-45.53481,-45.53480911254883
1332,-45.53481,-45.53480911254883
1333,-45.53481,-45.53480911254883
1334,-45.53481,-45.53480911254883
1335,-45.53481,-45.53480911254883
1336,-45.53481,-45.53480911254883
1337,-45.53481,-45.53480911254883
1338,-45.53481,-45.53480911254883
1339,-45.53481,-45.53480911254883
1340,-45.53481,-45.53480911254883
1341,-45.53481,-45.53480911254883
1342,-45.53481,-45.53480911254883
1343,-45.53481,-45.53480911254883
1344,-45.53481,-45.53480911254883
1345,-45.53481,-45.53480911254883
1346,-45.53481,-45.53480911254883
1347,-45.53481,-45.53480911254883
1348,-45.53481,-45.53480911254883
1349,-45.53481,-45.53480911254883
1350,-45.53481,-45.53480911254883
1351,-45.53481,-45.53480911254883
1352,-45.53481,-45.53480911254883
1353,-45.53481,-45.53480911254883
1354,-45.53481,-45.53480911254883
1355,-45.53481,-45.53480911254883
1356,-45.53481,-45.53480911254883
1357,-45.53481,-45.53480911254883
1358,-45.53481,-45.53480911254883
1359,-45.53481,-45.53480911254883
1360,-45.53481,-45.53480911254883
1361,-45.53481,-45.53480911254883
1362,-45.53481,-45.53480911254883
1363,-45.53481,-45.53480911254883
1364,-45.53481,-45.53480911254883
1365,-45.53481,-45.53480911254883
1366,-45.53481,-45.53480911254883
1367,-45.53481,-45.53480911254883
1368,-45.53481,-45.53480911254883
1369,-45.53481,-45.53480911254883
1370,-45.53481,-45.53480911254883
1371,-45.53481,-45.53480911254883
1372,-45.53481,-45.53480911254883
1373,-45.53481,-45.53480911254883
1374,-45.53481,-45.53480911254883
1375,-45.53481,-45.53480911254883
1376,-45.53481,-45.53480911254883
1377,-45.53481,-45.53480911254883
1378,-45.53481,-45.53480911254883
1379,-45.53481,-45.53480911254883
1380,-45.53481,-45.53480911254883
1381,-45.53481,-45.53480911254883
1382,-45.53481,-45.53480911254883
1383,-45.53481,-45.53480911254883
1384,-45.53481,-45.53480911254883
1385,-45.53481,-45.53480911254883
1386,-45.53481,-45.53480911254883
1387,-45.53481,-45.53480911254883
1388,-45.53481,-45.53480911254883
1389,-45.53481,-45.53480911254883
1390,-45.53481,-45.53480911254883
1391,-45.53481,-45.53480911254883
1392,-45.53481,-45.53480911254883
1393,-45.53481,-45.53480911254883
1394,-45.53481,-45.53480911254883
1395,-45.53481,-45.53480911254883
1396,-45.53481,-45.53480911254883
1397,-45.53481,-45.53480911254883
1398,-45.53481,-45.53480911254883
1399,-45.53481,-45.53480911254883
1400,-45.53481,-45.53480911254883
1401,-45.53481,-45.53480911254883
1402,-45.53481,-45.53480911254883
1403,-45.53481,-45.53480911254883
1404,-45.53481,-45.53480911254883
1405,-45.53481,-45.53480911254883
1406,-45.53481,-45.53480911254883
1407,-45.53481,-45.53480911254883
1408,-45.53481,-45.53480911254883
1409,-45.53481,-45.53480911254883
1410,-45.53481,-45.53480911254883
1411,-45.53481,-45.53480911254883
1412,-45.53481,-45.53480911254883
1413,-45.53481,-45.53480911254883
1414,-45.53481,-45.53480911254883
1415,-45.53481,-45.53480911254883
1416,-45.53481,-45.53480911254883
1417,-45.53481,-45.53480911254883
1418,-45.53481,-45.53480911254883
1419,-45.53481,-45.53480911254883
1420,-45.53481,-45.53480911254883
1421,-45.53481,-45.53480911254883
1422,-45.53481,-45.53480911254883
1423,-45.53481,-45.53480911254883
1424,-45.53481,-45.53480911254883
1425,-45.53481,-45.53480911254883
1426,-45.53481,-45.53480911254883
1427,-45.53481,-45.53480911254883
1428,-45.53481,-45.53480911254883
1429,-45.53481,-45.53480911254883
1430,-45.53481,-45.53480911254883
1431,-45.53481,-45.53480911254883
