,701
107,0.5327175878960659
108,0.5506666805079471
109,0.5135715224632406
110,0.5340937666209443
111,0.5164065824709093
112,0.5495506797533292
113,0.5651097413772785
114,0.5295124672024498
115,0.48926085527172375
116,0.523752374810468
117,0.5593906547517217
118,0.5567927453866561
119,0.5499735230448319
120,0.5157601925847087
121,0.5397337694658112
122,0.5438937836389837
123,0.5731697693855671
124,0.5608711362788364
125,0.5697602977085324
126,0.5503311315900665
127,0.5710767440634342
128,0.5496309689428128
129,0.6078321641472493
130,0.5850267449321276
131,0.5854797270550738
132,0.5870644589811319
133,0.5653887519596499
134,0.5556687642869486
135,0.5205960691635293
136,0.5247910899934761
137,0.553728103455811
138,0.5590739203423587
139,0.5600365703267703
140,0.5741958107571875
141,0.5585056204257192
142,0.5597289586643668
143,0.5689217948591764
144,0.5722550639609566
145,0.591921912854819
146,0.5897886677762338
147,0.5701786038095558
148,0.597181022778438
149,0.5584840680450593
150,0.5600302145112155
151,0.561601976231595
152,0.5442636427552906
153,0.5526877103013457
154,0.5714448862459393
155,0.5600934852249368
156,0.5644819286443182
157,0.5341819047840208
158,0.5346523230217248
159,0.5282333008724923
160,0.5263545394030413
161,0.51989190561464
162,0.5674505704338764
163,0.5706924150954826
164,0.5749097317609336
165,0.572041846627897
166,0.5614252279007413
167,0.569548661591241
168,0.5519401752559578
169,0.5708288202207584
170,0.5656537024813544
171,0.5540600829531271
172,0.5608911349527641
173,0.5823164484444456
174,0.561996784248353
175,0.5760580342123842
176,0.5828482325550454
177,0.5987622978770055
178,0.6030411746131555
179,0.6172266897649235
180,0.5988305223571843
181,0.5967799862738418
182,0.5984214728827782
183,0.6021961190399993
184,0.5871943968973884
185,0.5824767536094397
186,0.5753888122961491
187,0.5848927873846557
188,0.5991017892823225
189,0.5855396796441896
190,0.5879092619030271
191,0.5982453482633056
192,0.5925739138436853
193,0.598966562314213
194,0.5986362486961063
195,0.5945796798696386
196,0.6121422356064389
197,0.6077478972699564
198,0.6047533243781644
199,0.5953595507935996
200,0.5919744723631198
201,0.5962541400330347
202,0.6231659557189887
203,0.6195939025003347
204,0.6252198885481055
205,0.6537116675343431
206,0.5869861400664438
207,0.5996202805104972
208,0.5844061087700989
209,0.5716294644215325
210,0.5731881525233039
211,0.5928907800275567
212,0.6147559335305282
213,0.6169439604009422
214,0.5997251023610733
215,0.6197292250446119
216,0.6014045386660344
217,0.5942143310126146
218,0.6153780193293663
219,0.6188309387697568
220,0.6097478658565754
221,0.6234875873824308
222,0.6431346198724145
223,0.6363971881199378
224,0.6383420690765198
225,0.6500900683744496
226,0.6378619320167181
227,0.6347630298584919
228,0.6230460564505226
229,0.6120343635332804
230,0.6099261042965969
231,0.6277570838040973
232,0.6052857338407623
233,0.6123752754102598
234,0.6121859669361924
235,0.6229861529454008
236,0.6165026496350732
237,0.6117689786342144
238,0.6289668457168425
239,0.603496804412241
240,0.6211116629039856
241,0.6131514063858233
242,0.6354103270639614
243,0.6282284017617624
244,0.6587504639606757
245,0.6537429078874857
246,0.6440848151288973
247,0.6387250625102191
248,0.6519839819519777
249,0.6263864215605901
250,0.6073978841632763
251,0.6361557920672176
252,0.6395235354082232
253,0.6423924725550638
254,0.6413406734702624
255,0.6414639410802718
256,0.6293065211824465
257,0.6026690090129329
258,0.6342613853737121
259,0.6494042219064071
260,0.6440544511959124
261,0.6681641000771066
262,0.674527448516312
263,0.6390746483857381
264,0.6475758430212195
265,0.662998794810455
266,0.6650591076889893
267,0.6747281890599139
268,0.6643072524273155
269,0.6434180782901566
270,0.6637333933497922
271,0.6791052095895306
272,0.6773801761406332
273,0.6784217858832763
274,0.6661284770923728
275,0.6734985235122393
276,0.6911700403414602
277,0.6709840112089469
278,0.685229009014945
279,0.6716770508678279
280,0.6913783419444323
281,0.6864303248971172
282,0.6724507636746412
283,0.6780015295127452
284,0.6850072642608118
285,0.6788307284382381
286,0.7000569858334972
287,0.7020356005858901
288,0.7027740490319572
289,0.695095648954195
290,0.696394232151512
291,0.691408011118139
292,0.6985469853147599
293,0.6890757256740565
294,0.6819088430916421
295,0.6908265677468217
296,0.6809747187391271
297,0.6749878808414941
298,0.6661951224225089
299,0.6718656832156421
300,0.6847924161120856
301,0.6841604711337255
302,0.6687900458756737
303,0.6736862704121543
304,0.6989599087914354
305,0.6829671607593092
306,0.6745084526157707
307,0.6714247899785727
308,0.6570607698941867
309,0.6949780796760304
310,0.6764603991249415
311,0.6679027176105047
312,0.6761251252822879
313,0.6748855394415891
314,0.6933351002264161
315,0.6840108774604542
316,0.6986562743540878
317,0.7035489398838632
318,0.720805867155192
319,0.7181732611387374
320,0.7202348447336929
321,0.7331143633725828
322,0.7323835850926469
323,0.7354121833538965
324,0.7247985089025355
325,0.701203345388661
326,0.6966634803588199
327,0.7201814000327929
328,0.7155203765632381
329,0.7108635773857804
330,0.693222998699724
331,0.6954797282634272
332,0.6960701104870363
333,0.7085006814216364
334,0.7156807334199193
335,0.728587388209816
336,0.7116765044431691
337,0.7299115534005184
338,0.7301020181610359
339,0.7273221291054027
340,0.7322485474115951
341,0.7218027329626394
342,0.7239498361201023
343,0.7395627948117133
344,0.7528184157048274
345,0.7446948965439598
346,0.7437036546558232
347,0.7470587889461341
348,0.7367212392098594
349,0.7120682071467233
350,0.7159469687206999
351,0.723292208509855
352,0.7233592567750872
353,0.7456553970848901
354,0.7522228256843926
355,0.7506466114545423
356,0.7535313886583355
357,0.7383499184195806
358,0.7560316915135865
359,0.7521647067898213
360,0.7590988665611638
361,0.7458142909392401
362,0.7698896304424128
363,0.7781334032541894
364,0.7723843260220833
365,0.7529391630331869
366,0.76051719644141
367,0.7671431191875369
368,0.7482412671647009
369,0.7844588724894433
370,0.7578612003948325
371,0.7670020560837538
372,0.7721727493147995
373,0.7805959911458157
374,0.785956234824717
375,0.7836545277020837
376,0.772881578007138
377,0.7692668175745377
378,0.749756219490961
379,0.7602910381730724
380,0.7597548058706711
381,0.7364982342461815
382,0.7471324578169148
383,0.7572734214617461
384,0.7400917989277881
385,0.7406641487078406
386,0.7582056125537117
387,0.7477790078829772
388,0.7549619427354235
389,0.730842102813489
390,0.7484653197554892
391,0.762429891178447
392,0.7499069722702983
393,0.7543021556452069
394,0.764291088265236
395,0.754663875623282
396,0.7660532875159062
397,0.7687038056305927
398,0.7693185904941233
399,0.7688117940388813
400,0.7809368784665983
401,0.7568726310247381
402,0.7562255053854784
403,0.7648201835978242
404,0.7608005567160231
405,0.7777047554430446
406,0.7911567620584474
407,0.8079611094046341
408,0.7895993282109414
409,0.7737473677328817
410,0.7638474648246489
411,0.7919481885984926
412,0.7906223477475278
413,0.7740145452024224
414,0.7967764796136221
415,0.7884815824388246
416,0.7972023182552388
417,0.7807639738943588
418,0.7908186098225054
419,0.8021936494569708
420,0.8033047754543899
421,0.7951736484443258
422,0.8143564670970155
423,0.8212188872392844
424,0.8166180412619896
425,0.7850483769682307
426,0.7883946818682214
427,0.8030163223662777
428,0.8008009284560209
429,0.79324149493282
430,0.7943745492624575
431,0.7909520016982381
432,0.7856155757122341
433,0.784450877579767
434,0.7940796826030576
435,0.796281146174079
436,0.7926727851884082
437,0.7944736798622368
438,0.792597347713955
439,0.7874737631473704
440,0.8071868304254476
441,0.804809841310011
442,0.8071809766725142
443,0.7688782294005112
444,0.7911748089147026
445,0.8114292825887626
446,0.8093436721089177
447,0.8026583734957341
448,0.808226217029373
449,0.826238488541898
450,0.8189446504842534
451,0.7829130914355124
452,0.7777747095640297
453,0.7789134910747911
454,0.7813394702717966
455,0.7950643926829467
456,0.7987091654104957
457,0.7741940060544364
458,0.7831729707563005
459,0.780242900801299
460,0.797309470675128
461,0.7940276697473476
462,0.7939688273729815
463,0.7870433996219236
464,0.8055991407661706
465,0.8138081142051831
466,0.8198276740670862
467,0.8253108226918476
468,0.8262128741398386
469,0.8262607142733874
470,0.840949710768497
471,0.8434580332592556
472,0.8238540478111206
473,0.812148951284778
474,0.844492213229927
475,0.84197272965927
476,0.8422979607278057
477,0.8343592753387036
478,0.8446224899238735
479,0.8508448764181655
480,0.846018797336422
481,0.8379986426996735
482,0.8294735108029385
483,0.8293339764454478
484,0.8288891554012796
485,0.8183925019671622
486,0.8187637773449362
487,0.8219624310494511
488,0.828927881279343
489,0.8160225614923078
490,0.8241842914175543
491,0.8192883117424404
492,0.8336110364767263
493,0.8148326195890934
494,0.8262304613593201
495,0.827794795973988
496,0.8371692000946275
497,0.8242796478940081
498,0.8322579815326204
499,0.8229077872936563
500,0.8367540524040019
501,0.8263060947725654
502,0.8288614031929655
503,0.8425461443886885
504,0.8334022567119552
505,0.8410661468901734
506,0.8447894606770695
507,0.8352882540096359
508,0.8253948037827166
509,0.8381171424787777
510,0.8314141446516519
511,0.8288116047821723
512,0.8536711561234119
513,0.8354761743704038
514,0.830442714216533
515,0.8377933916786983
516,0.8240362064611534
517,0.8305937156115187
518,0.8301624547794616
519,0.8339401147662522
520,0.8268275984471473
521,0.8285286871897544
522,0.8233750643298096
523,0.821355324876903
524,0.8317301545640065
525,0.8326009838970904
526,0.8360993530232521
527,0.8403957678106392
528,0.8198544028199031
529,0.8132763670652754
530,0.8090934642896345
531,0.822023833502435
532,0.8361191966406673
533,0.8302078370821812
534,0.8264947682397668
535,0.8195444109981991
536,0.8132112965956355
537,0.8375978358140385
538,0.8291254831473148
539,0.8277996654353679
540,0.8325139154158923
541,0.8408357835434437
542,0.8404465947349818
543,0.8312056159051304
544,0.8168365323736563
545,0.8227688396814107
546,0.8131147715967811
547,0.8277227944445313
548,0.8367609720895488
549,0.822612764274356
550,0.8330971338851781
551,0.828516256889641
552,0.8203630602383497
553,0.817873887820069
554,0.8315472112008794
555,0.8283986669976946
556,0.8123413251520885
557,0.8358411322216011
558,0.8369202749099872
559,0.8176488962785814
560,0.826012992549571
561,0.8293947139867219
562,0.8258601811323115
563,0.826306094772564
564,0.823338197814094
565,0.8235426619839583
566,0.8210198083811915
567,0.8209066925568742
568,0.8366215245529257
569,0.8399286451518272
570,0.8455912557733967
571,0.8238241968426322
572,0.8218563289240391
573,0.8336768638710432
574,0.8320804812827135
575,0.834941292335655
576,0.8540725602196466
577,0.8670849266312911
578,0.8478671479435013
579,0.8542950048748639
580,0.8385717837724673
581,0.8216736942446399
582,0.827608485078092
583,0.8284040869164978
584,0.8407548723085956
585,0.8164494629514848
586,0.8192949039181029
587,0.8197548181293869
588,0.8247991749750209
589,0.8467341051361368
590,0.8468220573629835
591,0.8397263804288753
592,0.8386706633294282
593,0.8606703306735629
594,0.8446063748681951
595,0.8542829458664203
596,0.8662684006013273
597,0.8514149188922028
598,0.8580755331280016
599,0.8485956192700551
600,0.854954541686773
601,0.8475353853283777
602,0.8300513104207868
603,0.8106178864875192
604,0.8159142398935115
605,0.8038402083101682
606,0.8047795862454971
607,0.8318668000711017
608,0.8157871073128828
609,0.8260472751665426
610,0.8409250082530715
611,0.8446589695757483
612,0.8361067454039708
613,0.8222139872958503
614,0.8217058109721062
615,0.8257371005192448
616,0.8121299959561639
617,0.8163594742732517
618,0.8241018552812648
619,0.817684854242391
620,0.81128132464942
621,0.8116703743548569
622,0.8104237474771255
623,0.814016165063319
624,0.8303500395676016
625,0.8365168662873234
626,0.8442653077085046
627,0.837411391768661
628,0.8283986669976943
629,0.8312097721774159
630,0.8457070092788649
631,0.8347355140768082
632,0.8108899324253204
633,0.8175167748498168
634,0.823598038958011
635,0.828983336645254
636,0.8242877762283255
637,0.8089427377408963
638,0.8213046694991145
639,0.8201802890562339
640,0.8202766455868725
641,0.8240461625440596
642,0.8169723279768865
643,0.8206394603551711
644,0.8385300736738919
645,0.8531580923448047
646,0.834939472258784
647,0.8620713828523792
648,0.8475480037185769
649,0.8319247122907776
650,0.843087797956129
651,0.8294342826885296
652,0.8306647407258575
653,0.8475713719006006
654,0.8700803443285018
655,0.8430108601913274
656,0.8253749963503736
657,0.8150931299131066
658,0.8233028218814279
659,0.837793391678697
660,0.8483909995022275
661,0.8415112979762898
662,0.8245553628085214
663,0.8269471963267401
664,0.8187304979509292
665,0.8286181059479695
666,0.8262131434488063
667,0.828070309935244
668,0.8476624970116544
669,0.8408097635464749
670,0.8438779034813627
671,0.8486594346313613
672,0.8578566175032919
673,0.8598586652017737
674,0.8430178657938922
675,0.8372985291755983
676,0.8485547696361332
677,0.8438536751331099
678,0.8329965327612312
679,0.8559411989895817
680,0.8713387586467956
681,0.851769218228046
682,0.8463283193240051
683,0.8421819540125566
684,0.8401246107381102
685,0.8340515846795015
686,0.8445313449222948
687,0.8466318750559249
688,0.8569223295718577
689,0.8508259582055256
690,0.8574952479294965
691,0.8619730684116732
692,0.8478398292600365
693,0.8611795017240357
694,0.8790769885619746
695,0.8597303744821313
696,0.8751424680732107
697,0.8815246454718983
698,0.8848738340754738
699,0.9507417338199404
700,0.9659887957166129
701,1.0
