,Value,Mean_Value(10)
703,5.358915441176471,5.425612850413604
704,5.351964613970589,5.424041101792279
705,5.3340073529411764,5.422414435891544
706,5.319416360294118,5.4204896312040445
707,5.331767003676471,5.4185195599724265
708,5.334030330882353,5.416504566865809
709,5.335684742647058,5.414707174862133
710,5.349689797794118,5.413079474954044
711,5.3568818933823525,5.411637896369485
712,5.334432444852942,5.41023308249081
713,5.3360638786764705,5.408900878906251
714,5.334512867647059,5.40752490234375
715,5.348885569852941,5.406115492876839
716,5.328021599264706,5.404544548483456
717,5.33815487132353,5.4030687327665445
718,5.347373334099265,5.40183353917739
719,5.35365780101103,5.400642922794118
720,5.356518554687501,5.399515610638787
721,5.376762120863971,5.398538918887867
722,5.395082720588235,5.397605497472426
723,5.393933823529411,5.396925407858456
724,5.352768841911765,5.3957136086856625
725,5.3381204044117645,5.394483427159927
726,5.337166819852941,5.392980425666361
727,5.35090762867647,5.391580250459558
728,5.345691636029412,5.3899300752527575
729,5.334616268382352,5.388558162913604
730,5.352240349264706,5.387556884765624
731,5.372558593750001,5.3868529986213245
732,5.382531020220588,5.386253202550551
733,5.364079733455883,5.385492216222426
734,5.3501780790441185,5.384551887063419
735,5.335483685661765,5.383435202205882
736,5.315159696691176,5.382233613855699
737,5.30726677389706,5.380796616498162
738,5.30218864889706,5.379295858944164
739,5.2930204503676475,5.377624719956342
740,5.30986328125,5.376145676556757
741,5.299879365808823,5.374564151539522
742,5.291664751838235,5.372813979204964
743,5.306485523897059,5.37132288315717
744,5.298161764705883,5.369686738855698
745,5.2829159007352935,5.368122170840993
746,5.273816636029411,5.366104707605699
747,5.275769761029411,5.364090920840993
748,5.2646714154411764,5.362195930032169
749,5.258260569852942,5.3601822581571685
750,5.264441636029412,5.358130672679229
751,5.2743910845588236,5.3561832921645225
752,5.269749540441176,5.354056798598346
753,5.27943474264706,5.352075870289522
754,5.288706341911764,5.350150893267463
755,5.289545036764705,5.348212474149816
756,5.309524356617648,5.346577363855699
757,5.312982536764705,5.345091610179228
758,5.302642463235295,5.343611486098346
759,5.297736672794118,5.342167896943933
760,5.2987017463235295,5.340624698414522
761,5.293646599264706,5.3392084530101105
762,5.299505974264706,5.337734647863052
763,5.312109374999999,5.336703512752758
764,5.308340992647059,5.336009119370405
765,5.303894761029412,5.335398250804229
766,5.300769761029412,5.33471936753217
767,5.307306985294117,5.33416490981158
768,5.309731158088235,5.333480167164523
769,5.3164292279411764,5.3328101303998166
770,5.311006433823529,5.331872860179228
771,5.320565257352941,5.331750617532169
772,5.334145220588235,5.331767965877757
773,5.352699908088235,5.332070470473346
774,5.325206801470589,5.331821964039523
775,5.324034926470588,5.331717529296875
776,5.317647058823529,5.331699032054228
777,5.301573988970588,5.331251536649815
778,5.3011144301470585,5.331268884995405
779,5.32533318014706,5.33130277745864
