,0
0,-3.200000000000002
10,9.12568
20,9.1204
30,9.121759999999998
40,9.1204
50,9.121759999999998
60,9.123999999999999
70,9.121679999999998
80,9.1204
90,9.11592
100,9.121679999999998
110,9.1324
120,9.108079999999998
130,9.123999999999999
140,9.1204
150,9.1204
160,9.1204
170,9.123999999999999
180,9.1204
190,9.1288
200,9.12408
210,9.123999999999999
220,9.1204
230,9.121679999999998
240,9.096079999999997
250,9.12768
260,9.1204
270,9.13384
