,size,gamma,init_alpha,init_epsilon,steps,V_mean,time,score,avg_conversion_iterations
90,12,0.95,0.7,1.0,209.9,-0.19033246,0.0007680249214172362,-2.483999999999938,4681.0
33,12,0.3,0.7,0.7,257.745,-0.20656903,0.0009100592136383057,-2.6989999999999164,4621.0
111,12,0.99,0.7,0.95,194.89000000000001,0.17562339,0.0007090795040130616,-2.7093999999999503,4651.0
85,12,0.95,0.9,1.0,190.18,-0.13372758,0.0007050251960754395,-2.893999999999954,4731.0
116,12,0.99,0.4,0.95,199.11,-0.2551724,0.000723344087600708,-3.051399999999952,4441.0
112,12,0.99,0.7,0.9,183.25500000000002,0.175963,0.00067643404006958,-3.116999999999956,4671.0
58,12,0.7,0.4,0.7,224.075,-0.22215791,0.0008079898357391358,-3.17699999999993,4411.0
95,12,0.95,0.4,1.0,232.82,-0.26035494,0.0008446884155273438,-3.1999999999999305,4421.0
20,12,0.3,0.95,1.0,266.65999999999997,-0.20028052,0.0009416043758392336,-3.3803999999999093,4761.0
51,12,0.7,0.7,0.95,228.49499999999998,-0.22410782,0.0008394408226013183,-3.553599999999932,4641.0
50,12,0.7,0.7,1.0,206.93,-0.2296551,0.0007503557205200195,-3.5905999999999394,4641.0
96,12,0.95,0.4,0.95,234.75500000000002,-0.26933542,0.0008641922473907472,-3.627799999999933,4401.0
31,12,0.3,0.7,0.95,267.245,-0.18880431,0.0009423732757568358,-3.629199999999906,4641.0
75,12,0.9,0.4,1.0,196.405,-0.2367403,0.0007153117656707763,-3.7925999999999527,4401.0
40,12,0.7,0.95,1.0,243.615,-0.23001078,0.0008780598640441894,-3.808999999999918,4751.0
71,12,0.9,0.7,0.95,201.67,-0.2286897,0.0007366549968719483,-3.8299999999999463,4641.0
97,12,0.95,0.4,0.9,224.365,-0.24016753,0.0008170747756958008,-3.9375999999999296,4411.0
52,12,0.7,0.7,0.9,220.365,-0.22818787,0.0008048748970031737,-3.9527999999999324,4621.0
77,12,0.9,0.4,0.9,221.76500000000001,-0.25731707,0.0008044099807739258,-4.157399999999936,4391.0
25,12,0.3,0.9,1.0,269.96500000000003,-0.1947215,0.0009492206573486327,-4.488999999999904,4731.0
56,12,0.7,0.4,0.95,228.89000000000001,-0.19920087,0.0008268356323242188,-4.617599999999939,4421.0
26,12,0.3,0.9,0.95,274.79,-0.19519785,0.0009752917289733888,-4.830599999999903,4731.0
117,12,0.99,0.4,0.9,246.51999999999998,-0.17596416,0.000901592969894409,-5.098399999999919,4391.0
32,12,0.3,0.7,0.9,285.46,-0.18919036,0.0010047340393066406,-5.384399999999896,4631.0
21,12,0.3,0.95,0.95,336.625,-0.1985991,0.0011820518970489502,-6.134799999999856,4751.0
27,12,0.3,0.9,0.9,290.43,-0.19888383,0.0010222101211547854,-6.18359999999989,4741.0
22,12,0.3,0.95,0.9,304.745,-0.19560511,0.0010727179050445555,-6.330999999999883,4721.0
55,12,0.7,0.4,1.0,281.83000000000004,-0.2083399,0.0010541152954101562,-6.487199999999899,4451.0
57,12,0.7,0.4,0.9,282.275,-0.2092931,0.001015406847000122,-6.755999999999898,4431.0
30,12,0.3,0.7,1.0,308.095,-0.18336508,0.0011165595054626466,-7.114599999999882,4641.0
38,12,0.3,0.4,0.7,316.4,-0.1966703,0.001146646738052368,-7.923199999999876,4361.0
37,12,0.3,0.4,0.9,326.505,-0.16510503,0.0011720240116119384,-8.874599999999871,4451.0
36,12,0.3,0.4,0.95,352.99999999999994,-0.16982353,0.0012659239768981934,-11.386199999999857,4411.0
35,12,0.3,0.4,1.0,365.88500000000005,-0.16567528,0.001286073923110962,-11.428199999999842,4441.0
4,12,0.01,0.95,0.4,517.495,-0.21729311,0.0018598234653472898,-16.85399999999973,4761.0
11,12,0.01,0.7,0.95,436.73,-0.17313078,0.001575617790222168,-17.214799999999794,4641.0
0,12,0.01,0.95,1.0,479.18,-0.17029493,0.0017244517803192139,-18.24359999999976,4751.0
16,12,0.01,0.4,0.95,384.12,-0.14721242,0.0013541674613952639,-18.732399999999835,4451.0
3,12,0.01,0.95,0.7,515.515,-0.17665881,0.0018709838390350345,-18.74719999999973,4731.0
7,12,0.01,0.9,0.9,492.71999999999997,-0.1654855,0.0017787480354309083,-18.885599999999748,4771.0
14,12,0.01,0.7,0.4,538.1650000000001,-0.1994304,0.0019462883472442624,-18.931799999999708,4661.0
17,12,0.01,0.4,0.9,410.61499999999995,-0.15628727,0.0014376425743103027,-19.370999999999807,4431.0
2,12,0.01,0.95,0.9,470.18499999999995,-0.16751735,0.0017085897922515868,-19.90739999999976,4741.0
8,12,0.01,0.9,0.7,488.80999999999995,-0.19083598,0.0017691254615783687,-20.10519999999975,4741.0
19,12,0.01,0.4,0.4,522.4,-0.19090185,0.0018383121490478517,-20.476399999999725,4411.0
6,12,0.01,0.9,0.95,522.8050000000001,-0.1736265,0.0018808341026306148,-20.615599999999723,4741.0
9,12,0.01,0.9,0.4,569.8050000000001,-0.19300012,0.0020645010471343995,-20.776199999999687,4741.0
18,12,0.01,0.4,0.7,479.8,-0.17568338,0.0016841113567352295,-20.942599999999757,4471.0
13,12,0.01,0.7,0.7,545.2,-0.1790141,0.0019631731510162355,-21.338199999999706,4671.0
1,12,0.01,0.95,0.95,521.17,-0.17222056,0.0018761515617370605,-21.40059999999973,4781.0
10,12,0.01,0.7,1.0,476.0799999999999,-0.16161239,0.0017212057113647461,-22.01819999999976,4661.0
5,12,0.01,0.9,1.0,474.05999999999995,-0.16941969,0.0017031478881835936,-22.064399999999758,4721.0
12,12,0.01,0.7,0.9,498.79499999999996,-0.16334593,0.0017919564247131348,-22.32939999999974,4661.0
15,12,0.01,0.4,1.0,432.83000000000004,-0.1506826,0.001559314727783203,-22.459399999999793,4431.0
