,size,gamma,init_alpha,init_epsilon,steps,V_mean,time,score,avg_conversion_iterations
0,25,0.7,0.95,0.9,135.26000000000002,-2.0112076,0.005462503433227539,-135.26000000000002,501.0
1,25,0.9,0.95,0.9,164.44,-5.4627457,0.006584038734436036,-164.44,541.0
