,size,gamma,init_alpha,init_epsilon,steps,V_mean,time,score,avg_conversion_iterations
1,30,0.9,0.95,0.9,158.07999999999998,-5.325615,0.007697930335998535,-158.07999999999998,561.0
0,30,0.7,0.95,0.9,161.33999999999997,-1.9939001,0.007988514900207518,-161.33999999999997,501.0
