,size,gamma,theta,steps,time,score,avg_conversion_iterations
5,4,0.99,1e-13,21.808,8.210945129394531e-05,9.127519999999999,5.5
4,4,0.95,1e-13,23.784,8.407974243164063e-05,9.04848,4.4
1,4,0.3,1e-13,24.025999999999996,8.785104751586914e-05,8.958479999999998,4.5
0,4,0.01,1e-13,24.756,9.87391471862793e-05,8.92928,3.9
2,4,0.7,1e-13,22.908,8.312129974365235e-05,8.563439999999998,4.8
3,4,0.9,1e-13,29.104000000000003,0.00010840034484863282,7.8116,5.0
